person	abstract	name
http://dbpedia.org/resource/Alfred_Charles_Hanlon	"""Alfred Charles ""Alf"" Hanlon KC (1 August 1866 Ð 6 February 1944) was a New Zealand lawyer, who, according to the Dictionary of New Zealand Biography, ""was one of the most outstanding criminal advocates in New Zealand's history"". He was born in Dunedin, New Zealand, where he lived and died, though he represented clients nationwide. Hanlon represented at least 16 people charged with murder, but he is best known for his first defence case, in which he represented the only woman to be hanged in New Zealand, Minnie Dean. Dean was the only murder defendant of Hanlon's to be hanged. Hanlon's career was the subject of a 1985 New Zealand television drama series, called Hanlon. The series was a critical and a commercial success, and was nominated for Best Overseas Program at the 1986 Emmy Awards. Its first episode, In Defence of Minnie Dean, ""contributed to a re-evaluation of Dean's conviction"", and won the Best Director, Best Drama Programme, Drama Script, and Performance, Female, in a Dramatic Role categories at the 1986 Listener Television Awards (also called the GOFTA Awards). David Gwillim, who played Hanlon, won Best Performance, Male, in a Dramatic Role at the awards for his performance in the series, and Terry Gray's music won Best Original Music."""	Alfred Charles Hanlon
http://dbpedia.org/resource/Alfred_Dunlop	"""Alfred Wallace Dunlop (12 January 1875 Ð 7 April 1933) was an Australian tennis player, born in Christchurch, New Zealand. He won the doubles title at the Australasian Championships, the future Australian Open, alongside Fred Alexander in 1908. He also reached the singles finals at the tournament that year, losing to Alexander."""	Alfred Dunlop
http://dbpedia.org/resource/Alice_Jacob	"""Alice Jacob (26 January 1862 Ð 31 July 1921) was an Irish botanical illustrator, lace designer, and design teacher."""	Alice Jacob
http://dbpedia.org/resource/Alick_Lindsay_Poole	"""Alick Lindsay Poole CBE (4 March 1908 Ð 2 January 2008) was a New Zealand botanist and forester."""	Alick Lindsay Poole
http://dbpedia.org/resource/Alison_Duff	"""Alison Stirling Duff (married name Salter, 7 July 1914 Ð 19 March 2000) was a New Zealand sculptor, potter and teacher."""	Alison Duff
http://dbpedia.org/resource/Alison_Duff	"""Alison Stirling Duff (married name Salter, 7 July 1914 Ð 19 March 2000) was a New Zealand sculptor, potter and teacher."""	Alison Salter
http://dbpedia.org/resource/Alison_Grant	"""Alison Grant (born 9 August 1961) is an association football player who represented New Zealand. Grant made her Football Ferns 3-3 draw with Australia on 18 May 1980, and finished her international career with 37 caps and 11 goals to her credit."""	Alison Grant
http://dbpedia.org/resource/Alison_James	"""Alison James (born 31 March 1971), is a New Zealand actress, best known for her roles as Nurse Tiffany Pratt Warner Marinovich in the soap opera Shortland Street."""	Alison James
http://dbpedia.org/resource/Alison_Wall	"""Alison Wall (born 1966 in Auckland, New Zealand) is an actress, best known for her role as Minya in the American TV series Xena: Warrior Princess."""	Alison Wall
http://dbpedia.org/resource/Alistair_Elder	"""Alistair Elder is a former association football player who represented New Zealand at international level. Elder scored on his full All Whites debut in a 1Ð1 draw with Fiji on 2 February 1980  and ended his international playing career with five A-international caps and 3 goals to his credit, his final cap an appearance in a 6Ð1 win over Solomon Islands on 29 February 1980."""	Alistair Elder
http://dbpedia.org/resource/Alistair_Elder	"""Alistair Elder is a former association football player who represented New Zealand at international level. Elder scored on his full All Whites debut in a 1Ð1 draw with Fiji on 2 February 1980  and ended his international playing career with five A-international caps and 3 goals to his credit, his final cap an appearance in a 6Ð1 win over Solomon Islands on 29 February 1980."""	Alistair G Elder
http://dbpedia.org/resource/Alix_Bushnell	"""Alix Bushnell (born 1983) is a New Zealand actress, best known for her role as ""Britta McMann"" on the television series, Go Girls."""	Alix Bushnell
http://dbpedia.org/resource/Allan_Carville	"""Allan Carville is a former association football player who represented New Zealand at international level. Carville made his full All Whites debut in a 1-1 draw with Fiji on 14 November 1988 and ended his international playing career with four A-international caps to his credit, his final cap an appearance in a 0-1 loss to Australia on 12 May 1991."""	Allan Carville
http://dbpedia.org/resource/Allan_George_Barnard_Fisher	"""Perhaps his most notable contribution was to investigate economic development in terms of the sequential dominance of different sectors of the economy: the primary, secondary and tertiary sectors (three-sector theory)."""	Allan George Barnard Fisher
http://dbpedia.org/resource/Allan_Gilgrist	"""Allan Gilgrist is a former association football goalkeeper who represented New Zealand at international level. Gilgrist made a solitary official international appearance for New Zealand in a 4-2 win over Fiji on 17 September 1986."""	Allan D Gilgrist
http://dbpedia.org/resource/Allan_Gilgrist	"""Allan Gilgrist is a former association football goalkeeper who represented New Zealand at international level. Gilgrist made a solitary official international appearance for New Zealand in a 4-2 win over Fiji on 17 September 1986."""	Allan Gilgrist
http://dbpedia.org/resource/Allan_Hubbard_(businessman)	"""Allan James Hubbard, QSO (23 March 1928 Ð 2 September 2011) was a businessman who lived in Timaru in the South Island of New Zealand and was the founder of South Canterbury Finance, New Zealand's largest locally owned finance company. In 2006, the New Zealand Listener described Hubbard as the most powerful businessman in the South Island. Hubbard was listed on the New Zealand Listener Power List from 2005 through to 2007 and he was listed on the Primary Sector Power list at number four in 2009. Hubbard had significant interests in dairy farming, irrigation systems, finance and helicopters. He was one of three directors of Dairy Holdings Limited, which in 2007 owned 57 dairy units, and 10 grazing blocks in the South Island. In the 2006-07 season Dairy Holdings Limited milked 44,000 cows on 16,120 hectares and produced 14.3 million kg of milksolids. Hubbard died as the result of an Oamaru car crash. After being stabilised at Oamaru Hospital, he died in a short helicopter ride while being transferred from the hospital to Dunedin Hospital on 2 September 2011. In February 2012, the Oamaru police charged a 40-year-old man with careless driving causing death and injury.The Mosgiel man was found guilty in August 2013."""	Allan Hubbard
http://dbpedia.org/resource/Allan_Hubbard_(businessman)	"""Allan James Hubbard, QSO (23 March 1928 Ð 2 September 2011) was a businessman who lived in Timaru in the South Island of New Zealand and was the founder of South Canterbury Finance, New Zealand's largest locally owned finance company. In 2006, the New Zealand Listener described Hubbard as the most powerful businessman in the South Island. Hubbard was listed on the New Zealand Listener Power List from 2005 through to 2007 and he was listed on the Primary Sector Power list at number four in 2009. Hubbard had significant interests in dairy farming, irrigation systems, finance and helicopters. He was one of three directors of Dairy Holdings Limited, which in 2007 owned 57 dairy units, and 10 grazing blocks in the South Island. In the 2006-07 season Dairy Holdings Limited milked 44,000 cows on 16,120 hectares and produced 14.3 million kg of milksolids. Hubbard died as the result of an Oamaru car crash. After being stabilised at Oamaru Hospital, he died in a short helicopter ride while being transferred from the hospital to Dunedin Hospital on 2 September 2011. In February 2012, the Oamaru police charged a 40-year-old man with careless driving causing death and injury.The Mosgiel man was found guilty in August 2013."""	Allan James Hubbard
http://dbpedia.org/resource/Allan_Pearce	"""Allan David Pearce (born 7 April 1983) is a New Zealand football (soccer) player who plays as a striker. In the 2004/05 season he played for Waitakere United, scoring 6 goals."""	Allan David Pearce
http://dbpedia.org/resource/Allan_Pearce	"""Allan David Pearce (born 7 April 1983) is a New Zealand football (soccer) player who plays as a striker. In the 2004/05 season he played for Waitakere United, scoring 6 goals."""	Allan Pearce
http://dbpedia.org/resource/Allan_Smith_(New_Zealand_footballer)	"""W. Allan Smith is a former football (soccer) player who represented New Zealand at international level. Smith played two official A-international matches for the New Zealand in 1954, both 1-4 losses against trans-Tasman neighbours Australia, the first on 4 September in which Smith scoring New Zealand's goal, the second on 9 September, Charlie Steele, Jr. the scorer on that occasion."""	Allan Smith
http://dbpedia.org/resource/Allan_Smith_(New_Zealand_footballer)	"""W. Allan Smith is a former football (soccer) player who represented New Zealand at international level. Smith played two official A-international matches for the New Zealand in 1954, both 1-4 losses against trans-Tasman neighbours Australia, the first on 4 September in which Smith scoring New Zealand's goal, the second on 9 September, Charlie Steele, Jr. the scorer on that occasion."""	W. Allan A Smith
http://dbpedia.org/resource/Allan_Wilson	"""Allan Charles Wilson (18 October 1934 Ð 21 July 1991) was a Professor of Biochemistry at the University of California, Berkeley, a pioneer in the use of molecular approaches to understand evolutionary change and reconstruct phylogenies, and a revolutionary contributor to the study of human evolution. He was one of the most controversial figures in post-war biology; his work attracted a great deal of attention both from within and outside the academic world. He is the only New Zealander to have won the MacArthur Fellowship. He is best known for experimental demonstration of the concept of the molecular clock (with his doctoral student Vincent Sarich), which was theoretically postulated by Linus Pauling and Emile Zuckerkandl, revolutionary insights into the nature of the molecular anthropology of higher primates and human evolution, called Mitochondrial Eve hypothesis (with his doctoral students Rebecca L. Cann and Mark Stoneking)."""	Allan Wilson
